,BCOMTR Index,HFRIFWI Index,LBUSTRUU Index,LG30TRUU Index,LMBITR Index,NDDUE15X Index,NDDUJN Index,NDDUNA Index,NDDUPXJ Index,NDDUUK Index,NDDUWXUS Index,NDUEEGF Index,RU10GRTR Index,RU10VATR Index,RU20GRTR Index,RU20INTR Index,RU20VATR Index,RUMCINTR Index,RUMRINTR Index,RUTPINTR Index,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,SPXT Index
2006/8/4,328.05,8729.482,1251.6,545.3839,710.4521,4395.563,4777.765,3096.012,2863.293,4741.471,4031.834,263.122,400.925,701.986,2283.174,2947.69,5180.48,4832.45,1111.36,2630.48,256.25,254.27,438.68,446.08,369.18,293.25,298,192.29,155.42,136.92,172.28,1956.05
2006/8/7,327.712,8729.482,1250.65,545.6676,710.3087,4327.98,4650.752,3089.858,2863.182,4691.416,3975.521,262.266,399.39,700.197,2262.351,2925.81,5150.07,4809.3,1102.6801,2623.8101,255.23,253.63,442.08,444.36,368,291.72,296.83,193.03,153.36,135.51,170.49,1950.63
2006/8/8,326.549,8729.482,1251.29,546.0546,710.4073,4327.474,4719.928,3080.247,2883.178,4678.568,3989.593,263.665,397.527,698.36,2235.539,2889.85,5084.72,4780.48,1089.53,2616.77,252.67,254.77,440.94,442.02,368.09,289.12,296.02,191.19,150.71,135.27,171.88,1944.22
2006/8/9,330.778,8729.482,1251.16,546.7169,710.4824,4378.618,4764.928,3067.792,2880.088,4724.528,4025.867,266.211,395.984,694.79,2210.557,2863.13,5046.66,4748.79,1079.3,2607.25,249.4,253.25,443.22,436.63,367.77,285.29,298.77,191.31,149.82,134.64,171.87,1936.3
2006/8/10,325.78,8729.482,1250.83,545.7326,710.4479,4303.743,4763.932,3079.136,2874.08,4651.681,3980.595,264.842,398.44,697.022,2226.79,2885.32,5087.63,4774.66,1086.41,2618.73,252.81,255.81,441.07,438.92,367.86,287.42,300.5,191.7,150.49,134.58,171.78,1945.61
2006/8/11,321.101,8729.482,1248.71,545.6557,710.1565,4304.137,4720.756,3067.971,2875.633,4659.128,3975.379,265.022,396.174,695.065,2200.045,2855.23,5041.92,4742.28,1076.14,2610.28,252.54,255.35,441.02,437.47,365.63,285.89,297.97,189.46,149.15,134.7,171.35,1938.13
2006/8/14,318.059,8729.482,1247.08,545.6117,710.0386,4337.335,4773.565,3068.734,2871.183,4686.905,3998.653,264.404,397.524,694.599,2209.386,2866.67,5061.01,4750.77,1079.37,2613.3899,253.26,256,434.26,437.68,366.36,286.88,301.36,189.06,150.44,133.89,172.08,1940.5
2006/8/15,318.572,8729.482,1251.74,546.5746,711.4771,4402.252,4801.89,3111.748,2867.958,4718.606,4037.446,265.363,404.167,702.76,2266.839,2934.44,5169.79,4833.65,1098.88,2647.2,256.99,257.4,434.57,445.15,369.63,291.79,309.21,192.56,152.3,135.17,173.43,1967.26
2006/8/16,318.495,8729.482,1255.75,548.4945,713.2352,4455.709,4886.571,3138.414,2901.657,4743.135,4084.392,269.248,409.498,705.396,2303.82,2974.76,5228.71,4895.31,1110.8199,2665.1001,259.65,257.17,430.77,447.51,372.45,298.01,315.79,195.83,152.44,134.85,171.75,1982.81
2006/8/17,312.97,8729.482,1255.83,549.1794,713.3548,4474.787,4904.25,3143.51,2926.665,4731.644,4095.703,270.353,410.383,705.992,2319.268,2989.14,5245.03,4900.96,1118.62,2669.5,261,256.87,429.59,448.84,373.37,298.63,316.72,195,152.43,135.11,171.25,1986.04
2006/8/18,314.565,8729.482,1257.84,548.947,714.0638,4451.607,4923.413,3152.821,2917.981,4702.143,4081.932,268.196,411.423,708.943,2323.419,2992.99,5249.35,4908.62,1120.66,2680.3799,260.6,258.59,436.03,449.46,374.1,297.78,318.7,195.09,152.8,135.57,173.25,1993.43
2006/8/21,317.887,8729.482,1259.04,549.9478,714.6106,4473.45,4863.851,3144.68,2927.249,4754.696,4094.312,266.459,408.859,707.455,2299.583,2966.3,5209.03,4876.87,1113,2671.6499,258.12,258.58,439.27,447.76,372.83,295.38,315.78,194.92,153.72,135.57,173.46,1986.11
2006/8/22,319.645,8729.482,1259.46,549.253,714.9736,4453.174,4894.752,3148.98,2935.903,4723.802,4089.876,268.032,408.961,708.876,2307.989,2976.59,5226.2,4886.31,1117.6899,2673.78,257.67,258.72,441.48,447.36,373.93,295.48,315.84,195.84,154.89,135.48,174.61,1988.1
2006/8/23,318.225,8729.482,1259.22,548.8604,715.0218,4422.127,4887.532,3136.755,2935.415,4707.203,4075.796,265.764,406.664,706.108,2276.482,2937.41,5159.77,4849.6,1106.53,2664.01,255.53,258.3,435.14,446.88,374.01,293.74,314.24,195.44,153.17,135.42,172.85,1979.35
2006/8/24,319.518,8729.482,1259.7,548.5775,715.4466,4439.949,4842.481,3141.564,2889.191,4708.733,4066.494,264.034,406.843,708.779,2276.291,2938.8,5164.83,4847.85,1109.24,2672.26,254.31,259.14,439.97,447.95,376.71,292.19,315.5,193.77,154.36,135.62,173.39,1984.09
2006/8/25,320.027,8729.482,1260.64,548.6107,715.8059,4423.722,4791.77,3139.488,2883.257,4702.235,4048.909,264.443,406.938,707.58,2279.858,2941.04,5164.95,4844.98,1111.79,2670.1699,253.87,258.89,441.54,445.68,376.17,292.02,316.25,194.37,154.16,135.91,173.28,1982.81
2006/8/28,316.346,8729.482,1260.64,549.1721,716.0471,4461.846,4743.263,3155.833,2885.69,4729.66,4060.423,264.321,409.757,710.778,2305.336,2972.18,5216.86,4882.32,1121.63,2683.3501,256.61,260.34,435.94,448.46,378.86,293.74,319.25,194.08,155.55,137.24,174.68,1993.06
2006/8/29,313.355,8729.482,1261.3,549.5567,716.0358,4458.362,4801.437,3160.371,2918.936,4727.765,4070.309,266.2,411.442,711.166,2332.048,3006.9,5278.25,4903.84,1135.09,2687.3701,258.22,261.4,433.36,447.06,380.15,294.17,321.62,195.13,155.32,138.43,174.88,1997.21
2006/8/30,313.261,8729.482,1262.6,551.0873,716.7427,4505.004,4784.161,3162.778,2937.059,4793.064,4099.253,268.217,412.586,710.431,2354.578,3031.65,5314.77,4911.96,1145.01,2688.9099,258.47,261.92,426.43,447.23,380.14,294.53,324.5,195.04,156.33,138.63,173.5,1998.08
2006/8/31,317.029,8817.649,1264.8,551.6685,717.4319,4485.042,4840.086,3163.177,2962.935,4766.552,4099.956,266.932,412.846,710.188,2353.092,3031.51,5317.4,4926.96,1146.39,2686.1599,259.25,261.67,423.25,447.63,379.54,295.15,323.38,196.03,155.92,138.36,175.65,1997.42
2006/9/1,314.161,8817.649,1265.66,552.2792,717.5687,4501.225,4836.386,3181.676,2963.446,4803.958,4115.585,268.822,415.126,713.709,2357.072,3035.93,5324.01,4947.12,1147.54,2701.5,261.92,263.1,427.79,448.52,381.46,296.98,324.44,198.19,155.46,139.86,175.41,2008.47
2006/9/4,314.161,8817.649,1265.66,552.6976,717.5687,4546.392,4942.678,3181.553,3001.541,4836.777,4162.431,272.833,415.126,713.709,2357.072,3035.93,5324.01,4947.12,1147.54,2701.5,261.92,263.1,427.79,448.52,381.46,296.98,324.44,198.19,155.46,139.86,175.41,2008.47
2006/9/5,316.822,8817.649,1263.96,553.2981,717.1704,4510.459,4939.301,3187.149,3004.241,4802,4141.691,272.641,415.808,715.275,2377.968,3060.95,5364.81,4958.93,1155.9301,2706.1599,261.97,262.21,432.16,449.95,380.06,297.6,325.87,199.03,156.76,140.29,173.75,2012
2006/9/6,316.533,8817.649,1263.07,553.1309,716.5546,4460.685,4890.304,3154.432,2976.799,4732.783,4094.149,269.74,410.982,709.165,2321.025,2996.23,5265.26,4895.84,1134.98,2681.75,259.38,261.67,419.3,448.43,377.81,295.45,319.95,196.85,156.34,139.42,172.84,1992.42
2006/9/7,313.929,8817.649,1263.81,552.6712,717.041,4404.238,4807.732,3137.842,2949.758,4658.082,4036.485,266.309,408.765,706.169,2300.909,2972.91,5228.57,4870.84,1126.2,2669.1599,259.42,260.49,419.74,445.09,375.61,293.83,317.89,194.61,155.15,138.69,172.79,1982.93
2006/9/8,310.115,8817.649,1265.35,552.698,717.8229,4400.14,4814.648,3145.979,2937.415,4653.897,4030.728,266.107,411.071,707.315,2305.778,2981.65,5247.9,4893.35,1128.55,2677.8301,262.14,262.04,411.86,447.57,378.18,294.34,321.25,195.12,156.48,138.75,173.07,1990.44
2006/9/11,302.237,8817.649,1264.1,552.7526,717.472,4389.76,4704.337,3142.186,2891.653,4625.74,3989.708,260.853,412.292,705.745,2299.899,2977.66,5246.71,4894.84,1124.61,2678.98,264.2,263.68,398.99,448.23,380.8,295.26,323.99,189.88,157.74,139.37,172.54,1991.49
2006/9/12,300.459,8817.649,1265.82,553.3794,717.9296,4439.355,4673.621,3174.969,2882.228,4693.705,4016.159,262.601,418.018,711.501,2357.421,3048.89,5366.98,4966.18,1146.62,2704.78,270.55,264.04,396.44,453.67,385.2,298.07,330.09,191.95,159.35,140.88,171.39,2012.32
2006/9/13,299.877,8817.649,1266.33,553.9689,718.7288,4452.979,4678.989,3188.384,2902.309,4694.076,4026.02,265.239,419.707,714.718,2381.667,3075.82,5407.24,4995.66,1156.23,2714.53,271.39,261.9,403.15,456.77,384.34,301.13,330.12,193.53,160.62,141.07,171.88,2020.49
2006/9/14,295.09,8817.649,1264.86,554.5843,718.6601,4474.05,4733.331,3182.005,2931.455,4724.967,4050.838,265.899,419.14,713.625,2370.971,3062.81,5385.69,4980.93,1153,2712.29,271.09,262.68,396.31,457.25,383.94,300.04,330.95,192.6,159.94,142.24,170.91,2017.86
2006/9/15,292.729,8817.649,1264.42,554.0579,718.7595,4455.619,4711.17,3189.143,2915.339,4694.955,4031.492,266.723,420.857,714.172,2376.193,3070.18,5399.64,4990.95,1155.5699,2719.4299,271.91,263.01,396.31,459.48,384.7,301.19,332.12,193.13,161.06,141.57,171.35,2023.35
2006/9/18,296.273,8817.649,1264.13,554.4457,718.2623,4474.019,4694.403,3195.069,2940.14,4699.453,4042.524,270.492,420.749,715.219,2377.6,3068.14,5389.79,4989.54,1155.88,2722,270.47,261.97,406.44,458.59,384.31,301.82,332.2,195.25,160.13,140.53,170.54,2025.39
2006/9/19,293.197,8817.649,1268.56,554.7701,719.9042,4456.599,4722.102,3186.237,2942.921,4680.968,4035.402,270.314,419.525,714.123,2363.919,3053.97,5370.58,4975.81,1150.5601,2716.5,270.91,262.78,399.78,459.32,384.77,300.89,329.78,193.03,161.38,140.63,171.18,2021.01
2006/9/20,291.314,8817.649,1269.13,554.7979,720.0032,4510.232,4653.138,3199.219,2912.386,4714.804,4042.727,268.976,422.562,716.573,2394.469,3092.12,5435.52,5000.7,1161.22,2731.45,273.32,264.22,390.39,462.6,386.9,302.27,335.21,194.08,160.55,142.88,170.83,2031.59
2006/9/21,295.506,8817.649,1274.04,554.5231,721.5363,4526.977,4704.011,3184.104,2922.245,4757.634,4068.983,267.852,419.196,714.415,2370.841,3061.28,5380.79,4970.22,1153.42,2716.99,271.37,261.92,396.08,460.26,384.33,298.53,331.7,192.77,159.05,143.27,170.4,2021.08
2006/9/22,293.235,8817.649,1276.71,554.898,722.9737,4512.038,4669.78,3175.891,2899.566,4715.039,4046.022,264.53,417.207,713.991,2337.611,3025.49,5329.4,4948.93,1140.15,2711.4199,271.07,261.95,394.27,460.15,381.89,297.77,329.36,192.39,160.02,144.73,170.21,2016.09
2006/9/25,292.682,8817.649,1279.4,555.1811,724.1119,4485.606,4649.142,3202.848,2892.87,4688.34,4027.375,263.831,421.181,719.361,2365.48,3061.19,5391.69,4993.97,1150.72,2733.9299,275.77,260.17,394.87,464.82,383.37,301.22,334.68,193.51,160.06,146.63,172.6,2033.87
2006/9/26,294.147,8817.649,1277.99,555.5095,723.5813,4519.347,4618.877,3226.82,2890.825,4737.317,4045.099,265.658,424.352,724.679,2376.347,3071.87,5405.03,5025.55,1152.3101,2755.5801,277.79,261.13,403.41,466.96,383.65,305.68,337.26,197.07,159.67,146.78,172.58,2049.2
2006/9/27,295.6,8817.649,1277.59,556.4534,723.4019,4564.929,4729.825,3231.686,2937.827,4766.624,4097.079,268.407,424.699,724.83,2386.671,3085.68,5430.08,5030.24,1158.12,2756.55,277.27,262.4,409.58,465.31,384.28,306.16,335.97,196.45,161.32,143.38,174.69,2049.97
2006/9/28,297.435,8817.649,1276.23,556.6772,722.4674,4562.119,4744.665,3239.638,2940.479,4761.976,4100.729,269.979,425.745,725.544,2389.78,3086.06,5424.87,5036.52,1159.3101,2761.8601,277.29,262.03,409.82,466.71,384.34,307.64,338.07,197.07,160.58,142.76,174.09,2053.93
2006/9/29,297.94,8817.649,1275.91,556.885,722.4197,4556.759,4760.726,3230.101,2951.246,4742.646,4096.653,269.154,424.19,724.344,2369.017,3056.75,5369.3,5016.18,1150.91,2756.02,275.84,260.75,411.38,465.83,384.92,306.29,336.28,195.56,160.65,143.89,172.33,2048.89
2006/10/2,295.781,8833.168,1277.13,557.931,722.6066,4575.187,4817.946,3219.802,2968.336,4782.637,4124.214,270.176,422.155,722.87,2345.024,3028.18,5322.99,5000.96,1138.2574,2746.1226,276.04,259.23,407.18,464.18,382.69,307.34,334.67,195.43,160.38,142.77,173.49,2041.99
2006/10/3,290.866,8833.168,1277.76,557.8381,722.5225,4557.283,4790.598,3219.638,2965.002,4776.35,4103.141,268.338,423.277,723.523,2339.303,3026.33,5328.72,4994.47,1135.7167,2754.4395,278.93,259.62,393.86,469.03,384.07,309.28,335.35,193.19,162.56,144.1,174.32,2046.28
2006/10/4,292.392,8833.168,1281.03,558.6045,723.5413,4571.989,4744.167,3257.344,2945.819,4790.211,4101.256,267.869,429.451,731.076,2392.935,3090.27,5432.49,5063.02,1156.3937,2787.6541,282.97,262.11,399.94,474.33,386.76,313,341.92,193.51,164.75,145.52,175.06,2071.45
2006/10/5,297.308,8833.168,1278.76,559.0456,722.9225,4606.222,4852.788,3269.063,2993.918,4802.633,4145.143,271.504,431.565,732.598,2429.678,3131.04,5493.31,5099.96,1170.9764,2793.2554,283.98,261.58,405.56,474.48,386.87,315.83,341.73,196.46,166.05,143.21,174.48,2076.63
2006/10/6,298.994,8833.168,1273.64,558.2119,721.4606,4570.095,4808.762,3258.67,2985.896,4783.255,4117.067,271.171,430.203,730.712,2419.764,3117.26,5467.52,5079.83,1168.1788,2786.4495,283.16,260.22,406.16,472.58,385.85,314.41,341.1,197.46,164.54,143.5,173.29,2071.05
2006/10/9,303.717,8833.168,1273.64,558.344,721.4606,4583.463,4802.303,3263.69,2970.495,4789.619,4121.744,270.747,431.139,731.466,2435.42,3137.31,5502.47,5101.49,1175.0878,2787.9734,285.37,260.35,400.95,473.95,384.53,314.6,342.33,199.14,165.72,143.65,173.36,2072.71
2006/10/10,300.518,8833.168,1270.9,558.1917,720.641,4591.623,4789.44,3270.223,2995.063,4797.369,4125.703,272.08,431.697,733.659,2443.762,3142.87,5503.79,5117.79,1178.2535,2792.7256,286.6,259.5,406.73,474,383.27,315.49,342.47,199.97,165.54,144.72,174.51,2077.01
2006/10/11,301.696,8833.168,1268.87,558.2658,720.046,4601.887,4762.452,3258.204,3011.688,4803.355,4121.963,271.947,430.53,732.02,2431.729,3125.55,5470.46,5101.38,1173.0956,2786.6497,286.02,260.06,401.46,472.67,382.94,314.61,342.31,198.06,165.77,144.51,174.89,2071.9
2006/10/12,302.524,8833.168,1269.7,558.9797,720.2785,4632.823,4743.066,3289.791,3014.654,4841.836,4140.566,273.561,435.19,738.578,2485.772,3190.49,5576.76,5157.8,1196.8997,2812.9531,289.84,260.37,408.84,475.16,385.44,317.35,347.66,200.49,167.02,146.92,175.3,2091.69
2006/10/13,306.581,8833.168,1268.65,559.0867,719.9271,4615.959,4769.063,3300.134,3032.674,4865.961,4150.03,278.122,435.884,740.647,2505.521,3213.94,5614.65,5169.99,1206.8202,2818.9126,288.84,259.88,414.44,476.3,383.91,316.97,350.33,202.32,168.46,146.87,175.18,2095.97
2006/10/16,313.356,8833.168,1270.64,560.1752,720.2075,4630.57,4844.279,3311.806,3051.173,4890.737,4180.249,279.846,437.311,742.436,2531.746,3242.76,5657.12,5204.7,1217.4464,2822.541,289.11,260.13,423.39,475.2,384.29,318.74,350.65,203.86,169.32,145.23,175.86,2101.27
2006/10/17,311.524,8833.168,1271.69,560.3797,721.0178,4585.123,4842.714,3298.045,3035.409,4862.316,4154.012,277.949,434.884,740.47,2513.893,3223.5,5629.42,5175.55,1212.6168,2812.6099,287.62,259.35,420.58,474.45,385.37,316.8,347.39,202.37,168.5,144.72,177.09,2093.58
2006/10/18,309.104,8833.168,1272.62,560.9307,721.1393,4620.573,4829.039,3302.419,3051.664,4891.432,4171.798,278.968,435.148,741.985,2506.136,3217.33,5624.83,5171.82,1210.77,2818.6389,288.35,260.54,417.76,475.53,389.93,316.09,346.04,201.92,169.61,144.45,178.87,2096.71
2006/10/19,312.321,8833.168,1271.65,561.5596,721.0123,4651.984,4844.161,3307.629,3054.689,4917.733,4194.68,279.488,435.672,741.996,2521.433,3234.13,5649.57,5175.87,1218.5396,2820.1902,287.67,261.17,425.35,471.96,390.12,315.4,346.21,203.2,169.47,146.48,179.66,2098.32
2006/10/20,310.699,8833.168,1271.99,561.6873,721.105,4671.036,4855.061,3311.052,3081.768,4930.807,4210.99,279.373,435.945,742.503,2502.969,3211.99,5613.41,5158.35,1211.8273,2826.6458,287.56,262.37,421.35,472.07,392.61,313.85,347.83,202.15,169.82,149.04,180.75,2100.86
2006/10/23,311.152,8833.168,1270.07,561.3639,720.3459,4673.082,4876.805,3331.546,3081.208,4915.223,4214.527,278.349,439.042,746.233,2507.754,3217.68,5622.6,5185.18,1212.531,2844.824,290.95,265.15,422.13,475.17,393.33,315.43,350.39,203.08,170.75,149.74,181.36,2113.82
2006/10/24,312.581,8833.168,1270.26,561.4251,720.2708,4667.093,4882.926,3332.856,3075.206,4929.791,4217.107,279.415,438.684,747.17,2504.181,3213.27,5615.2,5193.23,1208.217,2843.8645,292.16,264.4,428.37,474.88,392.14,315.76,347.65,205.59,169.71,149.71,181.16,2114.36
2006/10/25,316.762,8833.168,1273.27,562.2876,720.9458,4694.318,4870.09,3347.792,3098.206,4968.688,4239.442,280.944,439.547,750.778,2522.52,3233.23,5644.22,5210.31,1214.9017,2853.5781,291.35,266.18,435.84,476.3,390.39,315.55,350.36,205.05,170.74,149.99,182.8,2121.83
2006/10/26,316.206,8833.168,1276.9,563.9032,722.8042,4728.691,4927.404,3366.076,3128.494,4974.499,4266.348,282.66,442.361,754.308,2554.469,3270.68,5703.84,5247.74,1229.3273,2867.5896,295.29,267.43,435.72,480.21,391.48,315.51,351.65,206.05,172.16,151.77,182.17,2132.39
2006/10/27,317.448,8833.168,1279.63,565.0769,724.4586,4740.318,4927.207,3339.916,3130.718,4976.442,4271.746,282.05,438.074,749.315,2522.103,3228.18,5628.01,5205.42,1217.3208,2844.0198,292.61,266.3,431.89,475.6,389.78,312.84,346.14,206,171.24,151.36,181.19,2114.65
2006/10/30,312.837,8833.168,1280.28,565.4528,724.8652,4719.479,4841.92,3340.407,3145.855,4963.588,4245.986,279.071,439.014,748.477,2532.24,3247.53,5672.19,5216.82,1222.439,2843.6313,294.33,265.86,425.56,476.99,387.93,314.23,348.87,206.74,172.11,149.34,181.24,2115.63
2006/10/31,312.073,8989.339,1284.35,566.3649,726.9451,4734.975,4843.594,3342.465,3153.692,4979.435,4258.553,281.938,439.102,748.054,2522.524,3232.75,5642.58,5213.71,1219.8438,2843.6082,293.58,265.52,429.74,476.38,386.53,313.29,350.12,207.05,172.57,148.87,181.5,2115.65
2006/11/1,313.438,8989.339,1287.19,567.591,728.3169,4757.409,4865.523,3313.875,3180.229,4997.973,4270.612,284.748,435.217,743.484,2469.706,3170.93,5544.26,5170.5,1197.8862,2823.199,291.17,263.7,426.23,472.21,383.74,311.36,346.97,205.38,171.3,147.95,182.83,2100.36
2006/11/2,315.977,8989.339,1285.63,567.8057,727.5223,4726.666,4850.656,3314.328,3177.196,4996.943,4257.445,284.451,435.124,743.432,2463.7,3162.6,5528.7,5164.44,1191.4569,2823.9678,290.76,263.19,427.02,471.38,385.53,310.42,346.84,206.16,167.71,148.66,181.44,2100.21
2006/11/3,317.655,8989.339,1279.04,567.3141,724.7995,4724.822,4811.215,3310.901,3174.428,4978.409,4249.327,286.411,433.957,742.632,2474.464,3173.63,5543.41,5155.76,1199.0699,2818.3999,288.73,261.57,435.01,470.12,383.6,309.63,345.3,205.43,165.31,147.92,180.09,2095.68
2006/11/6,318.633,8989.339,1280.21,568.0329,725.1091,4784.39,4793.874,3347.452,3185.894,5028.683,4281.008,288.043,439.149,750.771,2509.624,3217.34,5617.5,5219.84,1212.0146,2849.6338,292.66,262.9,439.53,476.39,388.47,313.07,350.1,207.9,167.27,149.57,179.38,2119.53
2006/11/7,319.448,8989.339,1283.33,569.6378,726.4004,4842.73,4835.487,3353.973,3228.99,5080.314,4324.891,290.267,440.732,751.387,2520.033,3222.94,5614.64,5231.2,1212.4563,2856.0398,293.07,262.96,435.84,477.43,390.97,316.12,351.32,207.41,165.54,150.18,178.96,2124.28
2006/11/8,319.399,8989.339,1285.1,569.7567,726.8009,4822.658,4766.159,3363.688,3194.109,5063.864,4299.492,289.562,441.211,754.448,2533.43,3246.23,5665.3,5254.45,1222.4492,2861.1985,294.43,263.83,443.56,478.85,385.05,316.82,351.89,207.74,166.01,150.18,180.54,2129.22
2006/11/9,322.903,8989.339,1285.42,570.4944,726.8737,4838.729,4727.154,3348.038,3177.59,5046.873,4293.519,291.681,438.455,751.672,2505.663,3213.56,5613.03,5232.08,1210.4574,2846.1272,293.23,261.97,447.04,475.84,375.36,314.29,353.42,209.59,166.48,147.63,180.64,2118.32
2006/11/10,315.121,8989.339,1287.73,571.3289,727.8727,4858.895,4737.475,3352.798,3186.821,5066.457,4306.196,291.888,439.868,752.706,2527.67,3243.48,5668.05,5259.05,1219.7904,2849.4338,294.34,262.05,442.98,478.64,376.46,315.44,354.63,208,167.59,146.57,181.82,2122.26
2006/11/13,313.437,8989.339,1287,571.5107,727.8468,4861.202,4680.159,3359.473,3166.205,5035.074,4286.365,291.273,441.289,754.447,2538.227,3257.51,5693.37,5276.15,1227.0938,2856.7957,294.55,260.89,443.15,479.32,376.97,317.26,357.82,209.59,167.5,147.1,181.81,2128.17
2006/11/14,314.532,8989.339,1289.42,572.4058,729.0625,4856.213,4774.557,3379.557,3184.391,5005.387,4297.671,293.759,445.188,757.737,2577.668,3311.09,5791.83,5317.43,1243.3678,2874.334,297.78,262.36,444.52,481.83,379.86,318.67,361.77,209.5,169.66,147.2,182.24,2141.95
2006/11/15,316.276,8989.339,1286.89,572.574,728.3943,4887.428,4747.796,3390.197,3190.55,5025.892,4311.472,293.896,447.236,758.739,2604.691,3340.34,5834.1,5347.29,1255.632,2879.8398,298.62,263.03,447.98,481.75,381.79,321.04,362.37,210.02,169.01,145.31,181.39,2147.6
2006/11/16,311.54,8989.339,1285.2,572.8814,727.7878,4890.299,4715.591,3395.697,3191.75,5049.42,4309.389,294.91,448.971,759.165,2598.812,3335.46,5829.92,5359.46,1255.3329,2886.2798,300.75,264.88,435.33,484.78,383.63,323.1,364.55,209.24,170.5,145.45,181.95,2152.57
2006/11/17,312.546,8989.339,1288.97,573.2039,728.7101,4863.977,4709.563,3398.236,3207.721,5013.516,4292.407,292.344,448.692,760.911,2592.51,3325.91,5810.83,5353.11,1252.0231,2890.9702,300.02,265.44,439.13,483.76,384.9,323.43,363.95,209.11,169.84,147.41,182.18,2154.8
2006/11/20,314.143,8989.339,1289.97,573.3983,728.9651,4874.315,4575.898,3397.653,3159.681,5029.74,4269.181,292.471,448.576,760.891,2600.022,3335.09,5826.11,5363.33,1254.2975,2888.1428,299.45,264.96,437.21,485.12,383.51,322.19,364.57,212,175.89,147.1,181.73,2153.76
2006/11/21,318.557,8989.339,1290.95,572.9635,729.3604,4887.404,4587.57,3406.513,3184.945,5035.242,4284.462,294.781,449.709,762.068,2606.697,3342.04,5835.63,5387.14,1256.5018,2891.2231,299.84,264.1,445.23,484.53,382.98,323.52,364.63,213.18,179,146.32,181.88,2157.42
2006/11/22,316.755,8989.339,1291.52,573.6006,729.6471,4938.991,4693.479,3415.404,3247.591,5045.247,4332.759,297.968,451.916,762.741,2610.949,3345.47,5838.34,5414.19,1255.652,2897.2083,300.5,264.86,442.73,485.06,383.89,324.02,367.73,215.89,179.74,145.77,182.36,2162.65
2006/11/23,316.755,8989.339,1291.52,573.6476,729.6471,4936.109,4712.477,3417.088,3256.837,5032.502,4336.057,298.53,451.916,762.741,2610.949,3345.47,5838.34,5414.19,1255.652,2897.2083,300.5,264.86,442.73,485.06,383.89,324.02,367.73,215.89,179.74,145.77,182.36,2162.65
2006/11/24,316.755,8989.339,1292.87,574.7868,729.983,4948.234,4677.776,3407.514,3255.108,5060.194,4340.595,299.026,450.384,760.531,2608.506,3342.89,5834.73,5407.25,1255.5087,2885.865,298.85,263.92,440.86,483.37,381.56,322.68,366.68,216.05,180.63,145.71,182.63,2154.96
